time,pos_x,pos_y,pos_z,joint_pos_1,joint_pos_2,joint_pos_3
0.00000,0.36926,0.03705,0.72758,0.10000,0.07071,1.57080
0.00100,0.36883,0.03701,0.72773,0.10000,0.07115,1.57142
0.00200,0.36841,0.03696,0.72787,0.09999,0.07159,1.57205
0.00300,0.36798,0.03691,0.72802,0.09998,0.07203,1.57268
0.00400,0.36756,0.03687,0.72816,0.09997,0.07247,1.57331
0.00500,0.36714,0.03682,0.72830,0.09995,0.07290,1.57394
0.00600,0.36672,0.03677,0.72844,0.09993,0.07333,1.57457
0.00700,0.36630,0.03672,0.72858,0.09990,0.07375,1.57519
0.00800,0.36588,0.03666,0.72871,0.09987,0.07417,1.57582
0.00900,0.36546,0.03661,0.72885,0.09984,0.07459,1.57645
0.01000,0.36505,0.03655,0.72898,0.09980,0.07501,1.57708
0.01100,0.36463,0.03650,0.72911,0.09976,0.07543,1.57770
0.01200,0.36422,0.03644,0.72924,0.09972,0.07584,1.57833
0.01300,0.36381,0.03638,0.72937,0.09967,0.07624,1.57896
0.01400,0.36340,0.03632,0.72950,0.09961,0.07665,1.57958
0.01500,0.36299,0.03626,0.72962,0.09956,0.07705,1.58021
0.01600,0.36259,0.03620,0.72975,0.09950,0.07745,1.58083
0.01700,0.36218,0.03613,0.72987,0.09943,0.07785,1.58146
0.01800,0.36178,0.03607,0.72999,0.09936,0.07824,1.58208
0.01900,0.36138,0.03600,0.73011,0.09929,0.07863,1.58271
0.02000,0.36098,0.03593,0.73023,0.09921,0.07902,1.58333
0.02100,0.36058,0.03586,0.73035,0.09913,0.07940,1.58395
0.02200,0.36018,0.03579,0.73046,0.09905,0.07978,1.58458
0.02300,0.35979,0.03572,0.73057,0.09896,0.08016,1.58520
0.02400,0.35940,0.03565,0.73069,0.09887,0.08053,1.58582
0.02500,0.35900,0.03557,0.73080,0.09877,0.08090,1.58644
0.02600,0.35861,0.03550,0.73091,0.09867,0.08127,1.58706
0.02700,0.35823,0.03542,0.73101,0.09856,0.08163,1.58768
0.02800,0.35784,0.03535,0.73112,0.09846,0.08200,1.58830
0.02900,0.35745,0.03527,0.73122,0.09834,0.08235,1.58892
0.03000,0.35707,0.03519,0.73133,0.09823,0.08271,1.58953
0.03100,0.35669,0.03511,0.73143,0.09811,0.08306,1.59015
0.03200,0.35631,0.03503,0.73153,0.09799,0.08341,1.59077
0.03300,0.35593,0.03494,0.73163,0.09786,0.08375,1.59138
0.03400,0.35556,0.03486,0.73172,0.09773,0.08409,1.59200
0.03500,0.35518,0.03477,0.73182,0.09759,0.08443,1.59261
0.03600,0.35481,0.03469,0.73191,0.09745,0.08477,1.59322
0.03700,0.35444,0.03460,0.73200,0.09731,0.08510,1.59384
0.03800,0.35407,0.03451,0.73210,0.09716,0.08543,1.59445
0.03900,0.35370,0.03442,0.73218,0.09701,0.08575,1.59506
0.04000,0.35334,0.03433,0.73227,0.09686,0.08607,1.59567
0.04100,0.35298,0.03424,0.73236,0.09670,0.08639,1.59627
0.04200,0.35262,0.03415,0.73244,0.09654,0.08671,1.59688
0.04300,0.35226,0.03405,0.73253,0.09637,0.08702,1.59749
0.04400,0.35190,0.03396,0.73261,0.09620,0.08733,1.59809
0.04500,0.35155,0.03386,0.73269,0.09603,0.08763,1.59870
0.04600,0.35119,0.03377,0.73277,0.09585,0.08793,1.59930
0.04700,0.35084,0.03367,0.73285,0.09567,0.08823,1.59990
0.04800,0.35049,0.03357,0.73292,0.09549,0.08852,1.60050
0.04900,0.35014,0.03347,0.73300,0.09530,0.08881,1.60110
0.05000,0.34980,0.03337,0.73307,0.09511,0.08910,1.60170
0.05100,0.34946,0.03327,0.73314,0.09491,0.08938,1.60229
0.05200,0.34912,0.03316,0.73321,0.09471,0.08966,1.60289
0.05300,0.34878,0.03306,0.73328,0.09451,0.08994,1.60349
0.05400,0.34844,0.03296,0.73335,0.09430,0.09021,1.60408
0.05500,0.34811,0.03285,0.73341,0.09409,0.09048,1.60467
0.05600,0.34777,0.03274,0.73347,0.09387,0.09075,1.60526
0.05700,0.34744,0.03264,0.73354,0.09365,0.09101,1.60585
0.05800,0.34712,0.03253,0.73360,0.09343,0.09127,1.60644
0.05900,0.34679,0.03242,0.73366,0.09321,0.09152,1.60702
0.06000,0.34647,0.03231,0.73372,0.09298,0.09178,1.60761
0.06100,0.34614,0.03220,0.73377,0.09274,0.09202,1.60819
0.06200,0.34582,0.03208,0.73383,0.09251,0.09227,1.60877
0.06300,0.34551,0.03197,0.73388,0.09227,0.09251,1.60935
0.06400,0.34519,0.03186,0.73393,0.09202,0.09274,1.60993
0.06500,0.34488,0.03174,0.73399,0.09178,0.09298,1.61051
0.06600,0.34457,0.03162,0.73403,0.09152,0.09321,1.61109
0.06700,0.34426,0.03151,0.73408,0.09127,0.09343,1.61166
0.06800,0.34395,0.03139,0.73413,0.09101,0.09365,1.61223
0.06900,0.34365,0.03127,0.73417,0.09075,0.09387,1.61280
0.07000,0.34335,0.03115,0.73422,0.09048,0.09409,1.61337
0.07100,0.34305,0.03103,0.73426,0.09021,0.09430,1.61394
0.07200,0.34275,0.03091,0.73430,0.08994,0.09451,1.61451
0.07300,0.34246,0.03079,0.73434,0.08966,0.09471,1.61507
0.07400,0.34217,0.03067,0.73438,0.08938,0.09491,1.61563
0.07500,0.34188,0.03054,0.73442,0.08910,0.09511,1.61620
0.07600,0.34159,0.03042,0.73445,0.08881,0.09530,1.61675
0.07700,0.34130,0.03029,0.73448,0.08852,0.09549,1.61731
0.07800,0.34102,0.03017,0.73452,0.08823,0.09567,1.61787
0.07900,0.34074,0.03004,0.73455,0.08793,0.09585,1.61842
0.08000,0.34046,0.02991,0.73458,0.08763,0.09603,1.61897
0.08100,0.34019,0.02978,0.73461,0.08733,0.09620,1.61952
0.08200,0.33991,0.02965,0.73463,0.08702,0.09637,1.62007
0.08300,0.33964,0.02952,0.73466,0.08671,0.09654,1.62061
0.08400,0.33937,0.02939,0.73468,0.08639,0.09670,1.62116
0.08500,0.33911,0.02926,0.73470,0.08607,0.09686,1.62170
0.08600,0.33885,0.02913,0.73473,0.08575,0.09701,1.62224
0.08700,0.33858,0.02900,0.73475,0.08543,0.09716,1.62278
0.08800,0.33833,0.02886,0.73476,0.08510,0.09731,1.62331
0.08900,0.33807,0.02873,0.73478,0.08477,0.09745,1.62385
0.09000,0.33782,0.02859,0.73480,0.08443,0.09759,1.62438
0.09100,0.33757,0.02845,0.73481,0.08409,0.09773,1.62491
0.09200,0.33732,0.02832,0.73482,0.08375,0.09786,1.62544
0.09300,0.33707,0.02818,0.73484,0.08341,0.09799,1.62596
0.09400,0.33683,0.02804,0.73485,0.08306,0.09811,1.62648
0.09500,0.33659,0.02790,0.73486,0.08271,0.09823,1.62700
0.09600,0.33635,0.02776,0.73486,0.08235,0.09834,1.62752
0.09700,0.33611,0.02762,0.73487,0.08200,0.09846,1.62804
0.09800,0.33588,0.02748,0.73488,0.08163,0.09856,1.62855
0.09900,0.33565,0.02734,0.73488,0.08127,0.09867,1.62907
0.10000,0.33542,0.02720,0.73488,0.08090,0.09877,1.62957
0.10100,0.33520,0.02705,0.73488,0.08053,0.09887,1.63008
0.10200,0.33497,0.02691,0.73488,0.08016,0.09896,1.63059
0.10300,0.33475,0.02676,0.73488,0.07978,0.09905,1.63109
0.10400,0.33454,0.02662,0.73488,0.07940,0.09913,1.63159
0.10500,0.33432,0.02647,0.73487,0.07902,0.09921,1.63209
0.10600,0.33411,0.02632,0.73487,0.07863,0.09929,1.63258
0.10700,0.33390,0.02618,0.73486,0.07824,0.09936,1.63308
0.10800,0.33369,0.02603,0.73485,0.07785,0.09943,1.63357
0.10900,0.33349,0.02588,0.73485,0.07745,0.09950,1.63405
0.11000,0.33329,0.02573,0.73483,0.07705,0.09956,1.63454
0.11100,0.33309,0.02558,0.73482,0.07665,0.09961,1.63502
0.11200,0.33289,0.02543,0.73481,0.07624,0.09967,1.63550
0.11300,0.33270,0.02528,0.73480,0.07584,0.09972,1.63598
0.11400,0.33251,0.02513,0.73478,0.07543,0.09976,1.63645
0.11500,0.33232,0.02497,0.73476,0.07501,0.09980,1.63693
0.11600,0.33213,0.02482,0.73475,0.07459,0.09984,1.63740
0.11700,0.33195,0.02467,0.73473,0.07417,0.09987,1.63786
0.11800,0.33177,0.02451,0.73471,0.07375,0.09990,1.63833
0.11900,0.33159,0.02436,0.73468,0.07333,0.09993,1.63879
0.12000,0.33141,0.02420,0.73466,0.07290,0.09995,1.63925
0.12100,0.33124,0.02405,0.73464,0.07247,0.09997,1.63971
0.12200,0.33107,0.02389,0.73461,0.07203,0.09998,1.64016
0.12300,0.33091,0.02373,0.73459,0.07159,0.09999,1.64061
0.12400,0.33074,0.02357,0.73456,0.07115,0.10000,1.64106
0.12500,0.33058,0.02341,0.73453,0.07071,0.10000,1.64151
0.12600,0.33042,0.02326,0.73450,0.07026,0.10000,1.64195
0.12700,0.33027,0.02310,0.73447,0.06982,0.09999,1.64239
0.12800,0.33011,0.02294,0.73443,0.06937,0.09998,1.64283
0.12900,0.32996,0.02277,0.73440,0.06891,0.09997,1.64326
0.13000,0.32982,0.02261,0.73437,0.06845,0.09995,1.64369
0.13100,0.32967,0.02245,0.73433,0.06800,0.09993,1.64412
0.13200,0.32953,0.02229,0.73429,0.06753,0.09990,1.64455
0.13300,0.32939,0.02212,0.73425,0.06707,0.09987,1.64497
0.13400,0.32925,0.02196,0.73421,0.06660,0.09984,1.64539
0.13500,0.32912,0.02180,0.73417,0.06613,0.09980,1.64581
0.13600,0.32899,0.02163,0.73413,0.06566,0.09976,1.64622
0.13700,0.32886,0.02147,0.73409,0.06518,0.09972,1.64663
0.13800,0.32874,0.02130,0.73404,0.06471,0.09967,1.64704
0.13900,0.32861,0.02113,0.73400,0.06423,0.09961,1.64745
0.14000,0.32849,0.02097,0.73395,0.06374,0.09956,1.64785
0.14100,0.32838,0.02080,0.73391,0.06326,0.09950,1.64825
0.14200,0.32826,0.02063,0.73386,0.06277,0.09943,1.64864
0.14300,0.32815,0.02046,0.73381,0.06228,0.09936,1.64904
0.14400,0.32804,0.02029,0.73376,0.06179,0.09929,1.64943
0.14500,0.32794,0.02012,0.73370,0.06129,0.09921,1.64981
0.14600,0.32783,0.01995,0.73365,0.06079,0.09913,1.65020
0.14700,0.32773,0.01978,0.73360,0.06029,0.09905,1.65058
0.14800,0.32764,0.01961,0.73354,0.05979,0.09896,1.65095
0.14900,0.32754,0.01944,0.73348,0.05929,0.09887,1.65133
0.15000,0.32745,0.01927,0.73343,0.05878,0.09877,1.65170
0.15100,0.32736,0.01910,0.73337,0.05827,0.09867,1.65207
0.15200,0.32728,0.01892,0.73331,0.05776,0.09856,1.65243
0.15300,0.32719,0.01875,0.73325,0.05724,0.09846,1.65279
0.15400,0.32711,0.01858,0.73319,0.05673,0.09834,1.65315
0.15500,0.32704,0.01840,0.73312,0.05621,0.09823,1.65350
0.15600,0.32696,0.01823,0.73306,0.05569,0.09811,1.65386
0.15700,0.32689,0.01805,0.73299,0.05516,0.09799,1.65420
0.15800,0.32682,0.01788,0.73293,0.05464,0.09786,1.65455
0.15900,0.32676,0.01770,0.73286,0.05411,0.09773,1.65489
0.16000,0.32669,0.01752,0.73279,0.05358,0.09759,1.65523
0.16100,0.32663,0.01734,0.73272,0.05305,0.09745,1.65556
0.16200,0.32657,0.01717,0.73265,0.05252,0.09731,1.65590
0.16300,0.32652,0.01699,0.73258,0.05198,0.09716,1.65622
0.16400,0.32647,0.01681,0.73251,0.05144,0.09701,1.65655
0.16500,0.32642,0.01663,0.73244,0.05090,0.09686,1.65687
0.16600,0.32637,0.01645,0.73236,0.05036,0.09670,1.65719
0.16700,0.32633,0.01627,0.73229,0.04982,0.09654,1.65750
0.16800,0.32629,0.01609,0.73221,0.04927,0.09637,1.65781
0.16900,0.32625,0.01591,0.73213,0.04873,0.09620,1.65812
0.17000,0.32622,0.01573,0.73205,0.04818,0.09603,1.65843
0.17100,0.32618,0.01555,0.73197,0.04762,0.09585,1.65873
0.17200,0.32616,0.01536,0.73189,0.04707,0.09567,1.65903
0.17300,0.32613,0.01518,0.73181,0.04652,0.09549,1.65932
0.17400,0.32611,0.01500,0.73173,0.04596,0.09530,1.65961
0.17500,0.32609,0.01481,0.73165,0.04540,0.09511,1.65990
0.17600,0.32607,0.01463,0.73156,0.04484,0.09491,1.66018
0.17700,0.32605,0.01445,0.73148,0.04428,0.09471,1.66046
0.17800,0.32604,0.01426,0.73139,0.04371,0.09451,1.66074
0.17900,0.32603,0.01408,0.73130,0.04315,0.09430,1.66101
0.18000,0.32603,0.01389,0.73122,0.04258,0.09409,1.66128
0.18100,0.32602,0.01370,0.73113,0.04201,0.09387,1.66154
0.18200,0.32602,0.01352,0.73104,0.04144,0.09365,1.66181
0.18300,0.32602,0.01333,0.73095,0.04086,0.09343,1.66207
0.18400,0.32603,0.01314,0.73085,0.04029,0.09321,1.66232
0.18500,0.32604,0.01296,0.73076,0.03971,0.09298,1.66257
0.18600,0.32605,0.01277,0.73067,0.03914,0.09274,1.66282
0.18700,0.32606,0.01258,0.73057,0.03856,0.09251,1.66306
0.18800,0.32608,0.01239,0.73048,0.03798,0.09227,1.66330
0.18900,0.32609,0.01220,0.73038,0.03740,0.09202,1.66354
0.19000,0.32612,0.01201,0.73028,0.03681,0.09178,1.66377
0.19100,0.32614,0.01182,0.73018,0.03623,0.09152,1.66400
0.19200,0.32617,0.01163,0.73008,0.03564,0.09127,1.66423
0.19300,0.32620,0.01144,0.72998,0.03505,0.09101,1.66445
0.19400,0.32623,0.01125,0.72988,0.03446,0.09075,1.66467
0.19500,0.32627,0.01106,0.72978,0.03387,0.09048,1.66488
0.19600,0.32631,0.01086,0.72968,0.03328,0.09021,1.66510
0.19700,0.32635,0.01067,0.72957,0.03269,0.08994,1.66530
0.19800,0.32639,0.01048,0.72947,0.03209,0.08966,1.66551
0.19900,0.32644,0.01029,0.72936,0.03150,0.08938,1.66571
0.20000,0.32649,0.01009,0.72926,0.03090,0.08910,1.66590
0.20100,0.32654,0.00990,0.72915,0.03030,0.08881,1.66609
0.20200,0.32660,0.00970,0.72904,0.02970,0.08852,1.66628
0.20300,0.32665,0.00951,0.72893,0.02910,0.08823,1.66647
0.20400,0.32672,0.00931,0.72882,0.02850,0.08793,1.66665
0.20500,0.32678,0.00912,0.72871,0.02790,0.08763,1.66683
0.20600,0.32685,0.00892,0.72860,0.02730,0.08733,1.66700
0.20700,0.32691,0.00873,0.72848,0.02669,0.08702,1.66717
0.20800,0.32699,0.00853,0.72837,0.02608,0.08671,1.66733
0.20900,0.32706,0.00833,0.72826,0.02548,0.08639,1.66750
0.21000,0.32714,0.00814,0.72814,0.02487,0.08607,1.66765
0.21100,0.32722,0.00794,0.72802,0.02426,0.08575,1.66781
0.21200,0.32730,0.00774,0.72791,0.02365,0.08543,1.66796
0.21300,0.32739,0.00754,0.72779,0.02304,0.08510,1.66811
0.21400,0.32748,0.00735,0.72767,0.02243,0.08477,1.66825
0.21500,0.32757,0.00715,0.72755,0.02181,0.08443,1.66839
0.21600,0.32766,0.00695,0.72743,0.02120,0.08409,1.66852
0.21700,0.32776,0.00675,0.72731,0.02059,0.08375,1.66865
0.21800,0.32786,0.00655,0.72719,0.01997,0.08341,1.66878
0.21900,0.32796,0.00635,0.72706,0.01935,0.08306,1.66891
0.22000,0.32806,0.00615,0.72694,0.01874,0.08271,1.66903
0.22100,0.32817,0.00595,0.72682,0.01812,0.08235,1.66914
0.22200,0.32828,0.00575,0.72669,0.01750,0.08200,1.66925
0.22300,0.32839,0.00554,0.72656,0.01688,0.08163,1.66936
0.22400,0.32851,0.00534,0.72644,0.01626,0.08127,1.66946
0.22500,0.32862,0.00514,0.72631,0.01564,0.08090,1.66957
0.22600,0.32875,0.00494,0.72618,0.01502,0.08053,1.66966
0.22700,0.32887,0.00474,0.72605,0.01440,0.08016,1.66975
0.22800,0.32899,0.00453,0.72592,0.01378,0.07978,1.66984
0.22900,0.32912,0.00433,0.72579,0.01316,0.07940,1.66993
0.23000,0.32925,0.00413,0.72566,0.01253,0.07902,1.67001
0.23100,0.32939,0.00392,0.72553,0.01191,0.07863,1.67008
0.23200,0.32952,0.00372,0.72539,0.01129,0.07824,1.67016
0.23300,0.32966,0.00351,0.72526,0.01066,0.07785,1.67023
0.23400,0.32980,0.00331,0.72512,0.01004,0.07745,1.67029
0.23500,0.32995,0.00311,0.72499,0.00941,0.07705,1.67035
0.23600,0.33010,0.00290,0.72485,0.00879,0.07665,1.67041
0.23700,0.33024,0.00269,0.72471,0.00816,0.07624,1.67046
0.23800,0.33040,0.00249,0.72457,0.00753,0.07584,1.67051
0.23900,0.33055,0.00228,0.72444,0.00691,0.07543,1.67056
0.24000,0.33071,0.00208,0.72430,0.00628,0.07501,1.67060
0.24100,0.33087,0.00187,0.72416,0.00565,0.07459,1.67064
0.24200,0.33103,0.00166,0.72401,0.00502,0.07417,1.67067
0.24300,0.33119,0.00146,0.72387,0.00440,0.07375,1.67070
0.24400,0.33136,0.00125,0.72373,0.00377,0.07333,1.67073
0.24500,0.33153,0.00104,0.72359,0.00314,0.07290,1.67075
0.24600,0.33170,0.00083,0.72344,0.00251,0.07247,1.67076
0.24700,0.33188,0.00063,0.72330,0.00188,0.07203,1.67078
0.24800,0.33206,0.00042,0.72315,0.00126,0.07159,1.67079
0.24900,0.33224,0.00021,0.72300,0.00063,0.07115,1.67079
0.25000,0.33242,0.00000,0.72286,0.00000,0.07071,1.67080
0.25100,0.33260,-0.00021,0.72271,-0.00063,0.07026,1.67079
0.25200,0.33279,-0.00042,0.72256,-0.00126,0.06982,1.67079
0.25300,0.33298,-0.00063,0.72241,-0.00188,0.06937,1.67078
0.25400,0.33317,-0.00084,0.72226,-0.00251,0.06891,1.67076
0.25500,0.33337,-0.00105,0.72211,-0.00314,0.06845,1.67075
0.25600,0.33356,-0.00126,0.72196,-0.00377,0.06800,1.67073
0.25700,0.33376,-0.00147,0.72180,-0.00440,0.06753,1.67070
0.25800,0.33396,-0.00168,0.72165,-0.00502,0.06707,1.67067
0.25900,0.33417,-0.00189,0.72150,-0.00565,0.06660,1.67064
0.26000,0.33437,-0.00210,0.72134,-0.00628,0.06613,1.67060
0.26100,0.33458,-0.00231,0.72119,-0.00691,0.06566,1.67056
0.26200,0.33479,-0.00252,0.72103,-0.00753,0.06518,1.67051
0.26300,0.33501,-0.00273,0.72087,-0.00816,0.06471,1.67046
0.26400,0.33522,-0.00295,0.72072,-0.00879,0.06423,1.67041
0.26500,0.33544,-0.00316,0.72056,-0.00941,0.06374,1.67035
0.26600,0.33566,-0.00337,0.72040,-0.01004,0.06326,1.67029
0.26700,0.33589,-0.00358,0.72024,-0.01066,0.06277,1.67023
0.26800,0.33611,-0.00379,0.72008,-0.01129,0.06228,1.67016
0.26900,0.33634,-0.00401,0.71992,-0.01191,0.06179,1.67008
0.27000,0.33657,-0.00422,0.71976,-0.01253,0.06129,1.67001
0.27100,0.33680,-0.00443,0.71959,-0.01316,0.06079,1.66993
0.27200,0.33704,-0.00464,0.71943,-0.01378,0.06029,1.66984
0.27300,0.33727,-0.00486,0.71927,-0.01440,0.05979,1.66975
0.27400,0.33751,-0.00507,0.71910,-0.01502,0.05929,1.66966
0.27500,0.33775,-0.00528,0.71894,-0.01564,0.05878,1.66957
0.27600,0.33800,-0.00550,0.71877,-0.01626,0.05827,1.66946
0.27700,0.33824,-0.00571,0.71860,-0.01688,0.05776,1.66936
0.27800,0.33849,-0.00592,0.71844,-0.01750,0.05724,1.66925
0.27900,0.33874,-0.00614,0.71827,-0.01812,0.05673,1.66914
0.28000,0.33899,-0.00635,0.71810,-0.01874,0.05621,1.66903
0.28100,0.33925,-0.00657,0.71793,-0.01935,0.05569,1.66891
0.28200,0.33950,-0.00678,0.71776,-0.01997,0.05516,1.66878
0.28300,0.33976,-0.00700,0.71759,-0.02059,0.05464,1.66865
0.28400,0.34002,-0.00721,0.71742,-0.02120,0.05411,1.66852
0.28500,0.34029,-0.00742,0.71725,-0.02181,0.05358,1.66839
0.28600,0.34055,-0.00764,0.71707,-0.02243,0.05305,1.66825
0.28700,0.34082,-0.00785,0.71690,-0.02304,0.05252,1.66811
0.28800,0.34109,-0.00807,0.71673,-0.02365,0.05198,1.66796
0.28900,0.34136,-0.00828,0.71655,-0.02426,0.05144,1.66781
0.29000,0.34163,-0.00850,0.71638,-0.02487,0.05090,1.66765
0.29100,0.34191,-0.00871,0.71620,-0.02548,0.05036,1.66750
0.29200,0.34219,-0.00893,0.71602,-0.02608,0.04982,1.66733
0.29300,0.34247,-0.00914,0.71584,-0.02669,0.04927,1.66717
0.29400,0.34275,-0.00936,0.71567,-0.02730,0.04873,1.66700
0.29500,0.34303,-0.00957,0.71549,-0.02790,0.04818,1.66683
0.29600,0.34332,-0.00979,0.71531,-0.02850,0.04762,1.66665
0.29700,0.34361,-0.01000,0.71513,-0.02910,0.04707,1.66647
0.29800,0.34390,-0.01022,0.71495,-0.02970,0.04652,1.66628
0.29900,0.34419,-0.01043,0.71477,-0.03030,0.04596,1.66609
0.30000,0.34448,-0.01065,0.71458,-0.03090,0.04540,1.66590
0.30100,0.34478,-0.01086,0.71440,-0.03150,0.04484,1.66571
0.30200,0.34508,-0.01108,0.71422,-0.03209,0.04428,1.66551
0.30300,0.34538,-0.01129,0.71403,-0.03269,0.04371,1.66530
0.30400,0.34568,-0.01151,0.71385,-0.03328,0.04315,1.66510
0.30500,0.34598,-0.01172,0.71367,-0.03387,0.04258,1.66488
0.30600,0.34629,-0.01194,0.71348,-0.03446,0.04201,1.66467
0.30700,0.34660,-0.01215,0.71329,-0.03505,0.04144,1.66445
0.30800,0.34691,-0.01237,0.71311,-0.03564,0.04086,1.66423
0.30900,0.34722,-0.01258,0.71292,-0.03623,0.04029,1.66400
0.31000,0.34753,-0.01280,0.71273,-0.03681,0.03971,1.66377
0.31100,0.34784,-0.01301,0.71254,-0.03740,0.03914,1.66354
0.31200,0.34816,-0.01323,0.71235,-0.03798,0.03856,1.66330
0.31300,0.34848,-0.01344,0.71216,-0.03856,0.03798,1.66306
0.31400,0.34880,-0.01366,0.71197,-0.03914,0.03740,1.66282
0.31500,0.34912,-0.01387,0.71178,-0.03971,0.03681,1.66257
0.31600,0.34945,-0.01409,0.71159,-0.04029,0.03623,1.66232
0.31700,0.34977,-0.01430,0.71140,-0.04086,0.03564,1.66207
0.31800,0.35010,-0.01452,0.71120,-0.04144,0.03505,1.66181
0.31900,0.35043,-0.01473,0.71101,-0.04201,0.03446,1.66154
0.32000,0.35076,-0.01494,0.71081,-0.04258,0.03387,1.66128
0.32100,0.35109,-0.01516,0.71062,-0.04315,0.03328,1.66101
0.32200,0.35143,-0.01537,0.71042,-0.04371,0.03269,1.66074
0.32300,0.35176,-0.01558,0.71023,-0.04428,0.03209,1.66046
0.32400,0.35210,-0.01580,0.71003,-0.04484,0.03150,1.66018
0.32500,0.35244,-0.01601,0.70984,-0.04540,0.03090,1.65990
0.32600,0.35278,-0.01622,0.70964,-0.04596,0.03030,1.65961
0.32700,0.35312,-0.01644,0.70944,-0.04652,0.02970,1.65932
0.32800,0.35347,-0.01665,0.70924,-0.04707,0.02910,1.65903
0.32900,0.35381,-0.01686,0.70904,-0.04762,0.02850,1.65873
