time,pos_x,pos_y,pos_z,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7
0.954,0.811444,0.263954,-0.089736,-0.702724099,-0.472927389,0.010194456,1.7831881,-0.011135802,0.255935059,0.037078897,-0.732783137,-0.054378227,-0.005979123,0.27415,-0.204297696,-0.217352364,-0.484150792
0.956,0.81155,0.2647,-0.089736,-0.70419071,-0.473034355,0.010181915,1.7837284,-0.011544599,0.255507367,0.036110508,-0.734776712,-0.052487631,-0.00565733,0.26515,-0.205201141,-0.209989825,-0.484679172
0.958,0.811652,0.265447,-0.089736,-0.705663207,-0.47313734,0.010171314,1.7842487,-0.011955804,0.2550947,0.035140569,-0.736869726,-0.050597129,-0.005284788,0.25615,-0.206006606,-0.202677161,-0.485250389
0.96,0.811748,0.266195,-0.089736,-0.70713859,-0.473236343,0.010161343,1.784749,-0.012369422,0.254697058,0.034169095,-0.738912171,-0.048756722,-0.004836572,0.24665,-0.206914127,-0.195214371,-0.485864314
0.962,0.811841,0.266943,-0.089736,-0.708618857,-0.473332366,0.010151895,1.7852393,-0.012783457,0.254313442,0.0331971,-0.740754034,-0.046916411,-0.004522762,0.23765,-0.20772374,-0.187801452,-0.486370816
0.964,0.811928,0.267692,-0.089736,-0.710102007,-0.473424409,0.010143259,1.7856996,-0.013199913,0.253945852,0.032223599,-0.742445307,-0.045126199,-0.004333437,0.22865,-0.208485485,-0.180388402,-0.486669759
0.966,0.812011,0.268442,-0.089736,-0.711589039,-0.473512471,0.010135128,1.7861499,-0.013617795,0.253592288,0.031249609,-0.744185978,-0.043286087,-0.004068681,0.21915,-0.2092994,-0.173025217,-0.486961002
0.968,0.812089,0.269192,-0.089736,-0.713077952,-0.473597553,0.010126392,1.7865802,-0.014037107,0.253253751,0.030276143,-0.745926035,-0.041446078,-0.003753579,0.21015,-0.210015527,-0.165661897,-0.487194403
0.97,0.812162,0.269942,-0.089736,-0.714572744,-0.473678655,0.010119641,1.7869905,-0.014457854,0.25292924,0.029301218,-0.747665468,-0.039556172,-0.003353218,0.20115,-0.210733906,-0.158248437,-0.487569814
0.972,0.812231,0.270693,-0.089736,-0.716069414,-0.473755778,0.010113467,1.7873808,-0.014880039,0.252620757,0.028325851,-0.749404264,-0.037666373,-0.002897688,0.19165,-0.21145458,-0.150834836,-0.488037083
0.974,0.812294,0.271444,-0.089736,-0.717569962,-0.47382892,0.010108058,1.7877611,-0.015303668,0.252326301,0.027349057,-0.750992411,-0.035826682,-0.002567082,0.18265,-0.212177594,-0.143271091,-0.488296054
0.976,0.812354,0.272196,-0.089736,-0.719073385,-0.473899084,0.010103206,1.7881114,-0.015728746,0.252046872,0.026371853,-0.752579897,-0.033987101,-0.002241496,0.17365,-0.212802992,-0.135807199,-0.488546567
0.978,0.812408,0.272948,-0.089736,-0.720580683,-0.473965269,0.010099101,1.7884517,-0.016155277,0.251783472,0.025395257,-0.753916708,-0.032197632,-0.002031027,0.16415,-0.213380822,-0.128193157,-0.488638455
0.98,0.812458,0.2737,-0.089736,-0.722089853,-0.474027474,0.010095531,1.788772,-0.016582265,0.251534099,0.024417285,-0.755352832,-0.030358278,-0.001760776,0.15515,-0.213961131,-0.120678963,-0.488721549
0.982,0.812503,0.274453,-0.089736,-0.723600895,-0.474086702,0.010091586,1.7890723,-0.017010717,0.251300756,0.023439956,-0.756738254,-0.028619041,-0.001435849,0.14515,-0.21459397,-0.113264612,-0.488945673
0.984,0.812543,0.275206,-0.089736,-0.725116807,-0.47414195,0.010089356,1.7893526,-0.017440637,0.251081441,0.022462288,-0.758222961,-0.026879923,-0.001041351,0.13615,-0.215229388,-0.105800102,-0.489060646
0.986,0.812579,0.275959,-0.089736,-0.726634588,-0.474194221,0.01008783,1.7896129,-0.01787203,0.250877155,0.021483298,-0.759606938,-0.025040927,-0.000592394,0.12665,-0.215817438,-0.098285431,-0.489216282
0.988,0.812609,0.276712,-0.089736,-0.728155236,-0.474242514,0.010086995,1.7898632,-0.018303902,0.250687899,0.020505007,-0.760790169,-0.023152055,-0.000259092,0.11765,-0.216308175,-0.090720593,-0.489312389
0.99,0.812635,0.277466,-0.089736,-0.72967775,-0.474286829,0.010086842,1.7900835,-0.018737259,0.250514672,0.019526433,-0.761972641,-0.02126331,7.34E-05,0.10865,-0.216701654,-0.083105587,-0.48924877
0.992,0.812657,0.278219,-0.089736,-0.731203128,-0.474327167,0.010087259,1.7902938,-0.019171105,0.250355476,0.018547596,-0.763154335,-0.019524694,0.000405076,0.09915,-0.217147933,-0.075590408,-0.489225219
0.994,0.812673,0.278973,-0.089736,-0.732730369,-0.474364528,0.010088432,1.7904841,-0.019605446,0.25021231,0.017569516,-0.764335237,-0.017736211,0.000725696,0.09015,-0.217647072,-0.068075053,-0.489191526
0.996,0.812685,0.279727,-0.089736,-0.73426047,-0.474398912,0.010090251,1.7906544,-0.020041288,0.250083175,0.016591214,-0.765415328,-0.015947862,0.001060168,0.08015,-0.218099131,-0.060459517,-0.489097474
0.998,0.812692,0.280481,-0.089736,-0.735792431,-0.474428319,0.010092603,1.7908047,-0.020478638,0.249970072,0.015612709,-0.766350021,-0.014158746,0.00141956,0.07115,-0.218534599,-0.052895005,-0.489112269
1,0.812695,0.281235,-0.089736,-0.73732625,-0.47445475,0.010095775,1.790935,-0.0209155,0.249872,0.014635025,-0.767247558,-0.01236749,0.001896422,0.06265,-0.218823758,-0.045283346,-0.489191322
1.002,0.812692,0.281989,-0.089736,-0.738860979,-0.474478196,0.010099866,1.7910553,-0.021353686,0.249788948,0.013656488,-0.768210871,-0.010623605,0.002503013,0.05315,-0.219006033,-0.037775194,-0.489372144
1.004,0.812685,0.282743,-0.089736,-0.740398672,-0.474497648,0.010105584,1.7911556,-0.021792002,0.249720904,0.012677411,-0.7690375,-0.0088275,0.00309565,0.04365,-0.2191903,-0.03017,-0.48967325
1.006,0.812673,0.283497,-0.089736,-0.741938329,-0.474513106,0.010112729,1.7912259,-0.022230447,0.249667868,0.011697795,-0.7699195,-0.0069805,0.00379905,0.03365,-0.2192552,-0.022516,-0.49004305
1.008,0.812657,0.284251,-0.089736,-0.74347795,-0.47452557,0.0101203,1.7912862,-0.022669022,0.24963084,0.010717639,-0.7707515,-0.0051335,0.00454245,0.02415,-0.2194201,-0.014962,-0.49056285
1.01,0.812635,0.285004,-0.089736,-0.745020535,-0.47453404,0.010130499,1.7913265,-0.023107728,0.24960882,0.009735944,-0.7714835,-0.0033365,0.00535585,0.01615,-0.219535,-0.007408,-0.49113265
1.012,0.812609,0.285758,-0.089736,-0.746565084,-0.474538516,0.010142124,1.7913468,-0.023547562,0.249600808,0.008752708,-0.7723655,-0.0014895,0.00621925,0.00665,-0.2195999,9.60E-05,-0.49155245
1.014,0.812579,0.286511,-0.089736,-0.748109597,-0.474539998,0.010155376,1.7913571,-0.023986527,0.249608804,0.007768934,-0.7729975,0.0002575,0.00698265,-0.00235,-0.2195148,0.00765,-0.49192225
1.016,0.812543,0.287264,-0.089736,-0.749657074,-0.474537486,0.010170054,1.7913374,-0.024425622,0.249631808,0.006785619,-0.7736295,0.0021045,0.00776605,-0.01135,-0.2194297,0.015254,-0.49223705
1.018,0.812503,0.288017,-0.089736,-0.751204515,-0.47453198,0.01018636,1.7913077,-0.024863846,0.24966982,0.005800266,-0.7742115,0.0039015,0.00853945,-0.02185,-0.2193946,0.022858,-0.49258685
1.02,0.812458,0.28877,-0.089736,-0.75275392,-0.47452148,0.010204292,1.791258,-0.0253032,0.24972284,0.004814672,-0.7746935,0.0056485,0.00932285,-0.03135,-0.2192595,0.030412,-0.49296165
1.022,0.812408,0.289522,-0.089736,-0.754303289,-0.474508986,0.010223651,1.7911783,-0.025741684,0.249791868,0.003828539,-0.7751755,0.0074455,0.01010625,-0.04035,-0.2192244,0.038016,-0.49319145
1.024,0.812354,0.290274,-0.089736,-0.755854622,-0.474492498,0.010244637,1.7910886,-0.026179298,0.249874904,0.002841866,-0.7755575,0.0092425,0.01089965,-0.04935,-0.2189893,0.04562,-0.49344625
1.026,0.812294,0.291026,-0.089736,-0.757405919,-0.474472016,0.01026725,1.7909889,-0.026618041,0.249973948,0.001854754,-0.7759895,0.0111395,0.01170305,-0.05835,-0.2189042,0.053174,-0.49369105
1.028,0.812231,0.291777,-0.089736,-0.75895818,-0.47444754,0.010291489,1.7908592,-0.027054914,0.250088,0.000867102,-0.7762715,0.0129865,0.01249145,-0.06785,-0.2187191,0.060778,-0.49390585
1.03,0.812162,0.292528,-0.089736,-0.760511405,-0.47442007,0.010317256,1.7907095,-0.027492918,0.25021706,-0.000120989,-0.7766035,0.0147335,0.01328485,-0.07735,-0.218434,0.068282,-0.49410565
1.032,0.812089,0.293278,-0.089736,-0.762064594,-0.474388606,0.010344549,1.7905498,-0.02792905,0.250361128,-0.001109321,-0.7767355,0.0164805,0.01408825,-0.08585,-0.2182989,0.075886,-0.49427545
1.034,0.812011,0.294028,-0.089736,-0.763618747,-0.474354148,0.010373569,1.7903701,-0.028365313,0.250520204,-0.002098091,-0.7768175,0.0183275,0.01489665,-0.09485,-0.2179638,0.08344,-0.49442525
1.036,0.811928,0.294778,-0.089736,-0.765171864,-0.474315696,0.010404215,1.7901704,-0.028801706,0.250695288,-0.003087102,-0.7769995,0.0202245,0.01571505,-0.10485,-0.2177287,0.090944,-0.49456505
1.038,0.811841,0.295527,-0.089736,-0.766725945,-0.47427325,0.010436389,1.7899507,-0.029236228,0.25088438,-0.004076352,-0.7770815,0.0221215,0.01652845,-0.11485,-0.2173936,0.098498,-0.49467485
1.04,0.811748,0.296275,-0.089736,-0.76828099,-0.47422681,0.010470289,1.789711,-0.02967088,0.25108848,-0.005065841,-0.7772635,0.0238685,0.01744685,-0.12385,-0.2170085,0.106152,-0.49483965
1.042,0.811652,0.297023,-0.089736,-0.769834999,-0.474177376,0.010505816,1.7894513,-0.030104662,0.251308588,-0.00605547,-0.7772455,0.0256655,0.01832025,-0.13335,-0.2166734,0.113756,-0.49494445
1.044,0.81155,0.29777,-0.089736,-0.771389972,-0.474124948,0.01054397,1.7891816,-0.030537574,0.251544704,-0.007045939,-0.7770275,0.0274625,0.01913365,-0.14235,-0.2162383,0.12131,-0.49497925
1.046,0.811444,0.298516,-0.089736,-0.772943909,-0.474067526,0.010582751,1.7888819,-0.030969615,0.251793828,-0.008035747,-0.7768095,0.0293595,0.01989705,-0.15135,-0.2158032,0.128664,-0.49495905
1.048,0.811333,0.299262,-0.089736,-0.77449681,-0.47400711,0.010623158,1.7885722,-0.031400786,0.25205896,-0.009025495,-0.7765415,0.0312065,0.02062045,-0.16085,-0.2153681,0.136068,-0.49487385
1.05,0.811217,0.300007,-0.089736,-0.776049675,-0.4739427,0.010665193,1.7882425,-0.031831088,0.2523381,-0.010015283,-0.7763235,0.0329535,0.02144885,-0.16985,-0.214833,0.143572,-0.49484365
1.052,0.811097,0.300751,-0.089736,-0.777602504,-0.473875296,0.010708954,1.7878928,-0.032260518,0.252633248,-0.01100491,-0.7760555,0.0348005,0.02228725,-0.17885,-0.2143479,0.151076,-0.49479845
1.054,0.810972,0.301495,-0.089736,-0.779154297,-0.473803898,0.010754342,1.7875231,-0.032688079,0.252942404,-0.011994476,-0.7758375,0.0366975,0.02323565,-0.18835,-0.2138128,0.15868,-0.49482325
1.056,0.810842,0.302238,-0.089736,-0.780705054,-0.473728506,0.010801456,1.7871434,-0.03311577,0.253267568,-0.012983883,-0.7755195,0.0385945,0.02412905,-0.19735,-0.2132777,0.166134,-0.49478805
1.058,0.810708,0.30298,-0.089736,-0.782256775,-0.47364912,0.010851298,1.7867337,-0.03354159,0.25360774,-0.013974029,-0.7750515,0.0404415,0.02495745,-0.20635,-0.2126926,0.173588,-0.49467285
1.06,0.810569,0.303721,-0.089736,-0.78380646,-0.47356674,0.010901766,1.786314,-0.03396654,0.25396192,-0.014963014,-0.7744335,0.0422885,0.02573585,-0.21585,-0.2120075,0.180942,-0.49449265
1.062,0.810425,0.304461,-0.089736,-0.785354109,-0.473480366,0.010953761,1.7858743,-0.03438962,0.254331108,-0.015951639,-0.7736655,0.0441855,0.02645425,-0.22485,-0.2113224,0.188346,-0.49423745
1.064,0.810277,0.3052,-0.089736,-0.786900722,-0.473389998,0.011007583,1.7854146,-0.03481183,0.254715304,-0.016940004,-0.7730475,0.0460825,0.02729265,-0.23485,-0.2106373,0.19575,-0.49404725
1.066,0.810124,0.305938,-0.089736,-0.788446299,-0.473295636,0.011062932,1.7849349,-0.035232169,0.255114508,-0.017927908,-0.7726295,0.0480295,0.02826105,-0.24385,-0.2099522,0.203204,-0.49395705
1.068,0.809967,0.306676,-0.089736,-0.78999084,-0.47319828,0.011120107,1.7844352,-0.035651638,0.25552772,-0.018915352,-0.7720615,0.0499265,0.02915445,-0.25235,-0.2092671,0.210608,-0.49378685
1.07,0.809805,0.307412,-0.089736,-0.791535345,-0.47309593,0.01118011,1.7839255,-0.036069238,0.25595694,-0.019903536,-0.7712935,0.0517235,0.02999785,-0.26185,-0.208582,0.218012,-0.49354665
1.072,0.809638,0.308147,-0.089736,-0.793076814,-0.472990586,0.011240539,1.7833958,-0.036485966,0.256400168,-0.020890059,-0.7703255,0.0536205,0.03076625,-0.27135,-0.2077969,0.225366,-0.49323145
1.074,0.809466,0.308882,-0.089736,-0.794616247,-0.472882248,0.011302695,1.7828361,-0.036900825,0.256858404,-0.021876021,-0.7693075,0.0555175,0.03147465,-0.28035,-0.2069618,0.23262,-0.49283125
1.076,0.80929,0.309615,-0.089736,-0.796153644,-0.472768916,0.011366477,1.7822664,-0.037313814,0.257330648,-0.022861424,-0.7685395,0.0574645,0.03242805,-0.28935,-0.2061267,0.239974,-0.49262605
1.078,0.80911,0.310347,-0.089736,-0.797690005,-0.47265159,0.011431887,1.7816867,-0.037724932,0.2578179,-0.023846166,-0.7676215,0.0594115,0.03332645,-0.29735,-0.2052416,0.247278,-0.49234585
1.08,0.808925,0.311078,-0.089736,-0.79922533,-0.47253127,0.011500223,1.781077,-0.03813518,0.25832016,-0.024831247,-0.7666535,0.0612585,0.03415985,-0.30735,-0.2044065,0.254632,-0.49199065
1.082,0.808735,0.311807,-0.089736,-0.800756619,-0.472406956,0.011569086,1.7804573,-0.038542558,0.258836428,-0.025814568,-0.7654855,0.0631555,0.03493325,-0.31735,-0.2034714,0.261886,-0.49156045
1.084,0.80854,0.312536,-0.089736,-0.802286872,-0.472278648,0.011639476,1.7798076,-0.038949066,0.259367704,-0.026797129,-0.7643675,0.0651525,0.03574665,-0.32635,-0.2025363,0.26914,-0.49115525
1.086,0.808341,0.313263,-0.089736,-0.803814089,-0.472146346,0.011711593,1.7791479,-0.039352703,0.259912988,-0.027778829,-0.7632495,0.0671495,0.03663005,-0.33485,-0.2017012,0.276394,-0.49078505
1.088,0.808138,0.313989,-0.089736,-0.80534027,-0.47201005,0.011786436,1.7784682,-0.03975547,0.26047328,-0.028760669,-0.7619815,0.0691465,0.03745845,-0.34335,-0.2007161,0.283548,-0.49034485
1.09,0.80793,0.314714,-0.089736,-0.806862415,-0.47186976,0.011861907,1.7777785,-0.040156368,0.26104758,-0.029740649,-0.7606635,0.0711435,0.03822685,-0.35235,-0.199731,0.290752,-0.48982965
1.092,0.807717,0.315437,-0.089736,-0.808382524,-0.471725476,0.011938904,1.7770588,-0.040554394,0.261635888,-0.030719668,-0.7592955,0.0730405,0.03906025,-0.36135,-0.1986459,0.297906,-0.48935445
1.094,0.8075,0.316159,-0.089736,-0.809899597,-0.471577198,0.012017628,1.7763291,-0.040950551,0.262239204,-0.031697626,-0.7580275,0.0749875,0.03993865,-0.37085,-0.1976108,0.30506,-0.48889425
1.096,0.807278,0.31688,-0.089736,-0.811414634,-0.471425926,0.012099178,1.7755794,-0.041344838,0.262856528,-0.032675725,-0.7565595,0.0769845,0.04075205,-0.37985,-0.1965757,0.312264,-0.48836405
1.098,0.807052,0.317599,-0.089736,-0.812926635,-0.47126966,0.012181156,1.7748097,-0.041737254,0.26348786,-0.033651563,-0.7549915,0.0789315,0.04150045,-0.38885,-0.1954906,0.319318,-0.48776385
1.1,0.806821,0.318317,-0.089736,-0.8144346,-0.4711094,0.01226466,1.77402,-0.0421268,0.2641342,-0.03462634,-0.7535235,0.0809785,0.04231385,-0.39835,-0.1943055,0.326422,-0.48719865
1.102,0.806586,0.319033,-0.089736,-0.815939529,-0.470946146,0.012349891,1.7732203,-0.042514476,0.264793548,-0.035599957,-0.7520055,0.0829755,0.04318225,-0.40735,-0.1931204,0.333526,-0.48666345
1.104,0.806346,0.319748,-0.089736,-0.817443422,-0.470777898,0.012437949,1.7723906,-0.042899282,0.265467904,-0.036573514,-0.7503875,0.0850225,0.04399065,-0.41635,-0.1920353,0.34048,-0.48604325
1.106,0.806102,0.320461,-0.089736,-0.818942279,-0.470605656,0.012526334,1.7715509,-0.043282217,0.266156268,-0.03754461,-0.7486195,0.0871195,0.04471905,-0.42485,-0.1908002,0.347534,-0.48534305
1.108,0.805853,0.321173,-0.089736,-0.8204371,-0.47042942,0.012616345,1.7706912,-0.043663282,0.26685764,-0.038514446,-0.7468515,0.0891165,0.04551745,-0.43335,-0.1896651,0.354538,-0.48469785
1.11,0.8056,0.321883,-0.089736,-0.821928885,-0.47024919,0.012707884,1.7698215,-0.044040478,0.26757402,-0.039482922,-0.7451835,0.0911135,0.04637085,-0.44235,-0.18848,0.361492,-0.48409265
1.112,0.805343,0.322592,-0.089736,-0.823418634,-0.470064966,0.012802349,1.7689218,-0.044416802,0.268304408,-0.040451337,-0.7434155,0.0931105,0.04714925,-0.45135,-0.1872449,0.368446,-0.48339245
1.114,0.805081,0.323299,-0.089736,-0.824903347,-0.469876748,0.012897041,1.7680121,-0.044790257,0.269047804,-0.041417091,-0.7414475,0.0952075,0.04785765,-0.46085,-0.1860098,0.3753,-0.48259725
1.116,0.804814,0.324004,-0.089736,-0.826384024,-0.469684536,0.012993259,1.7670824,-0.045160842,0.269805208,-0.042381286,-0.7395295,0.0972545,0.04864105,-0.46885,-0.1846747,0.382204,-0.48185705
1.118,0.804543,0.324708,-0.089736,-0.827860665,-0.46948733,0.013091005,1.7661327,-0.045528556,0.27057662,-0.04334392,-0.7376115,0.0993515,0.04947945,-0.47835,-0.1832896,0.389108,-0.48115185
1.12,0.804268,0.32541,-0.089736,-0.82933527,-0.46928713,0.013191777,1.765173,-0.0458944,0.27136204,-0.044306493,-0.7355935,0.1014485,0.05023285,-0.48735,-0.1819545,0.395962,-0.48036165
1.122,0.803988,0.32611,-0.089736,-0.830803839,-0.469081936,0.013292576,1.7641833,-0.046256374,0.272160468,-0.045266006,-0.7335755,0.1035955,0.05102625,-0.49635,-0.1806194,0.402816,-0.47959145
1.124,0.803704,0.326808,-0.089736,-0.832268372,-0.468872748,0.013394802,1.7631836,-0.046616478,0.272972904,-0.046223859,-0.7313075,0.1057425,0.05167465,-0.50485,-0.1792343,0.40952,-0.47867625
1.126,0.803415,0.327505,-0.089736,-0.833729869,-0.468658566,0.013499755,1.7621639,-0.046973711,0.273799348,-0.047181151,-0.7291395,0.1078395,0.05241305,-0.51335,-0.1778992,0.416324,-0.47782605
1.128,0.803122,0.3282,-0.089736,-0.83518533,-0.46844139,0.013604934,1.7611342,-0.047328074,0.2746378,-0.048135683,-0.7270215,0.1099365,0.05321145,-0.52235,-0.1765641,0.423078,-0.47701085
1.13,0.802825,0.328893,-0.089736,-0.836636755,-0.46821922,0.013711641,1.7600745,-0.047679568,0.27549126,-0.049088355,-0.7246535,0.1119835,0.05387985,-0.53035,-0.175179,0.429782,-0.47606065
1.132,0.802524,0.329584,-0.089736,-0.838085144,-0.467993056,0.013820974,1.7590048,-0.04802919,0.276357728,-0.050040366,-0.7223355,0.1141805,0.05461325,-0.53935,-0.1737439,0.436486,-0.47513545
1.134,0.802218,0.330273,-0.089736,-0.839526497,-0.467762898,0.013930534,1.7579251,-0.048374943,0.277237204,-0.050989416,-0.7199675,0.1163275,0.05538165,-0.54735,-0.1722588,0.44299,-0.47425525
1.136,0.801907,0.33096,-0.089736,-0.840963814,-0.467527746,0.01404162,1.7568154,-0.048717826,0.278129688,-0.051936507,-0.7175495,0.1184745,0.05602005,-0.55635,-0.1707237,0.449594,-0.47323505
1.138,0.801593,0.331645,-0.089736,-0.842397095,-0.4672886,0.014155134,1.7556957,-0.049057838,0.27903518,-0.052882837,-0.7151815,0.1206715,0.05671345,-0.56585,-0.1691886,0.456148,-0.47225485
1.14,0.801274,0.332328,-0.089736,-0.84382534,-0.46704546,0.014268874,1.754556,-0.04939498,0.27995468,-0.053826006,-0.7127135,0.1228185,0.05745685,-0.57485,-0.1677035,0.462752,-0.47131465
1.142,0.800951,0.33301,-0.089736,-0.845247549,-0.466797326,0.014384041,1.7533963,-0.049728252,0.280886188,-0.054767215,-0.7100955,0.1250655,0.05808525,-0.58385,-0.1661684,0.469356,-0.47023445
1.144,0.800623,0.333689,-0.089736,-0.846665722,-0.466545198,0.014501735,1.7522166,-0.050059654,0.281831704,-0.055707464,-0.7073775,0.1273125,0.05875865,-0.59235,-0.1646333,0.47581,-0.46918925
1.146,0.800292,0.334366,-0.089736,-0.848077859,-0.466288076,0.014619556,1.7510269,-0.050387185,0.282790228,-0.056644452,-0.7048595,0.1295595,0.05947205,-0.59985,-0.1631482,0.482364,-0.46817405
1.148,0.799956,0.335041,-0.089736,-0.84948396,-0.46602696,0.014738703,1.7498172,-0.050711846,0.28376076,-0.05757928,-0.7020915,0.1318065,0.06006045,-0.60835,-0.1615131,0.488768,-0.46702885
1.15,0.799615,0.335714,-0.089736,-0.850887025,-0.46576085,0.014860278,1.7485975,-0.051033638,0.2847453,-0.058513048,-0.6993235,0.1339535,0.06069885,-0.61735,-0.159928,0.495072,-0.46591365
1.152,0.799271,0.336385,-0.089736,-0.852282054,-0.465490746,0.014981979,1.7473478,-0.051351558,0.285741848,-0.059443455,-0.6966555,0.1361505,0.06138725,-0.62535,-0.1583429,0.501476,-0.46484345
1.154,0.798922,0.337053,-0.089736,-0.853672047,-0.465216648,0.015104907,1.7460881,-0.051666609,0.286750404,-0.060371501,-0.6937875,0.1383975,0.06195065,-0.63435,-0.1567078,0.50778,-0.46362825
1.156,0.79857,0.337719,-0.089736,-0.855058004,-0.464937556,0.015230261,1.7448184,-0.05197879,0.287772968,-0.061298488,-0.6910195,0.1406945,0.06256405,-0.64235,-0.1550227,0.514084,-0.46244805
1.158,0.798213,0.338384,-0.089736,-0.856436925,-0.46465347,0.015355643,1.7435187,-0.0522871,0.28880754,-0.062221814,-0.6881515,0.1430415,0.06322745,-0.65135,-0.1533876,0.520388,-0.46132285
1.16,0.797851,0.339045,-0.089736,-0.85780981,-0.46436539,0.015482251,1.742209,-0.05259154,0.28985412,-0.063142779,-0.6850835,0.1452885,0.06376585,-0.65985,-0.1517525,0.526542,-0.46004265
1.162,0.797486,0.339705,-0.089736,-0.859177659,-0.464072316,0.015611186,1.7408793,-0.05289411,0.290913708,-0.064062584,-0.6819655,0.1475355,0.06434425,-0.66735,-0.1501174,0.532696,-0.45880745
1.164,0.797117,0.340362,-0.089736,-0.860538472,-0.463775248,0.015740148,1.7395396,-0.05319281,0.291985304,-0.064978529,-0.6789475,0.1497825,0.06496765,-0.67585,-0.1484823,0.5389,-0.45760725
1.166,0.796743,0.341017,-0.089736,-0.861892249,-0.463473186,0.015870137,1.7381799,-0.053487639,0.293068908,-0.065892013,-0.6758795,0.1520295,0.06546605,-0.68485,-0.1466972,0.545054,-0.45625205
1.168,0.796365,0.34167,-0.089736,-0.86324199,-0.46316713,0.016002452,1.7368002,-0.053779598,0.29416552,-0.066804137,-0.6728115,0.1543765,0.06600945,-0.69385,-0.1449121,0.551208,-0.45495185
1.17,0.795984,0.34232,-0.089736,-0.864584695,-0.46285608,0.016134695,1.7354005,-0.054067688,0.29527414,-0.067712301,-0.6696935,0.1567735,0.06660785,-0.70235,-0.143177,0.557312,-0.45369165
1.172,0.795598,0.342968,-0.089736,-0.865920364,-0.462540036,0.016267964,1.7339908,-0.054351906,0.296394768,-0.068617904,-0.6663255,0.1591705,0.06707125,-0.70985,-0.1413919,0.563216,-0.45228645
1.174,0.795208,0.343613,-0.089736,-0.867249997,-0.462218998,0.01640346,1.7325611,-0.054633255,0.297527404,-0.069522046,-0.6630575,0.1615175,0.06758465,-0.71735,-0.1397068,0.56917,-0.45091625
1.176,0.794814,0.344256,-0.089736,-0.868572594,-0.461893966,0.016538782,1.7311214,-0.054910734,0.298671048,-0.070422129,-0.6598895,0.1638645,0.06813805,-0.72585,-0.1380217,0.575174,-0.44958605
1.178,0.794416,0.344896,-0.089736,-0.869889155,-0.46156394,0.016675132,1.7296617,-0.055185342,0.2998277,-0.071319351,-0.6565715,0.1661615,0.06857145,-0.73485,-0.1362366,0.581128,-0.44810585
1.18,0.794014,0.345534,-0.089736,-0.87119968,-0.46122892,0.016813508,1.728182,-0.05545608,0.30099636,-0.072215112,-0.6531535,0.1686085,0.06904985,-0.74385,-0.1345015,0.587082,-0.44667565
1.182,0.793608,0.346169,-0.089736,-0.872502169,-0.460889906,0.016951811,1.7266823,-0.055722948,0.302176028,-0.073106613,-0.6496855,0.1710055,0.06956825,-0.75135,-0.1327164,0.592836,-0.44529545
1.184,0.793198,0.346802,-0.089736,-0.873797622,-0.460544898,0.017090941,1.7251726,-0.055986946,0.303367704,-0.073995254,-0.6461175,0.1734025,0.06996165,-0.75935,-0.1309313,0.59859,-0.44375525
1.186,0.792784,0.347432,-0.089736,-0.875087039,-0.460195896,0.017232098,1.7236529,-0.056247073,0.304570388,-0.074882234,-0.6425995,0.1758495,0.07039005,-0.76635,-0.1290962,0.604344,-0.44226005
1.188,0.792366,0.34806,-0.089736,-0.87636842,-0.4598419,0.017372981,1.7221032,-0.05650333,0.30578508,-0.075764854,-0.6391315,0.1781465,0.07086845,-0.77485,-0.1272611,0.610098,-0.44080885
1.19,0.791944,0.348685,-0.089736,-0.877642765,-0.45948291,0.017514692,1.7205535,-0.056755718,0.30701078,-0.076644414,-0.6355635,0.1805935,0.07122685,-0.78335,-0.125476,0.615852,-0.43920465
1.192,0.791518,0.349307,-0.089736,-0.878911074,-0.459119926,0.017658329,1.7189738,-0.057005234,0.308248488,-0.077522253,-0.6319455,0.1829905,0.07163025,-0.79135,-0.1235909,0.621506,-0.43764495
1.194,0.791089,0.349927,-0.089736,-0.880171347,-0.458750948,0.017801693,1.7173841,-0.057250881,0.309497204,-0.078395581,-0.6283275,0.1854875,0.07207365,-0.79985,-0.1218058,0.62721,-0.43613475
1.196,0.790655,0.350544,-0.089736,-0.881423584,-0.458377976,0.017945783,1.7157744,-0.057491658,0.310756928,-0.07926572,-0.6246095,0.1879845,0.07238205,-0.80735,-0.1199207,0.632764,-0.43446555
1.198,0.790218,0.351158,-0.089736,-0.882669785,-0.45799901,0.018091701,1.7141547,-0.057730564,0.31202866,-0.080134028,-0.6208915,0.1903815,0.07273045,-0.81585,-0.1180356,0.638368,-0.43284335
1.2,0.789777,0.351769,-0.089736,-0.88390795,-0.45761605,0.018237145,1.712515,-0.0579646,0.3133104,-0.080997685,-0.6171735,0.1929285,0.07313385,-0.82385,-0.1162505,0.643872,-0.43127015
1.202,0.789332,0.352378,-0.089736,-0.885138079,-0.457228096,0.018383316,1.7108553,-0.058194766,0.314604148,-0.081858032,-0.6133055,0.1953755,0.07341225,-0.83135,-0.1143654,0.649276,-0.42953645
1.204,0.788883,0.352984,-0.089736,-0.886361172,-0.456834148,0.018531314,1.7091856,-0.058422062,0.315907904,-0.082716419,-0.6093375,0.1978725,0.07373565,-0.83935,-0.1124803,0.65473,-0.42785225
