time,pos_x,pos_y,pos_z
1.39,0.733343,0.394141,-0.089736
1.392,0.732633,0.394394,-0.089736
1.394,0.731921,0.394642,-0.089736
1.396,0.731208,0.394887,-0.089736
1.398,0.730493,0.395126,-0.089736
1.4,0.729777,0.395362,-0.089736
1.402,0.729059,0.395592,-0.089736
1.404,0.72834,0.395819,-0.089736
1.406,0.727619,0.39604,-0.089736
1.408,0.726897,0.396258,-0.089736
1.41,0.726174,0.39647,-0.089736
1.412,0.725449,0.396678,-0.089736
1.414,0.724723,0.396882,-0.089736
1.416,0.723996,0.397081,-0.089736
1.418,0.723267,0.397275,-0.089736
1.42,0.722537,0.397465,-0.089736
1.422,0.721806,0.39765,-0.089736
1.424,0.721074,0.397831,-0.089736
1.426,0.720341,0.398007,-0.089736
1.428,0.719607,0.398178,-0.089736
1.43,0.718872,0.398345,-0.089736
1.432,0.718135,0.398507,-0.089736
1.434,0.717398,0.398665,-0.089736
1.436,0.71666,0.398818,-0.089736
1.438,0.715921,0.398966,-0.089736
1.44,0.71518,0.399109,-0.089736
1.442,0.714439,0.399248,-0.089736
1.444,0.713697,0.399383,-0.089736
1.446,0.712955,0.399512,-0.089736
1.448,0.712211,0.399637,-0.089736
1.45,0.711467,0.399758,-0.089736
1.452,0.710722,0.399873,-0.089736
1.454,0.709976,0.399984,-0.089736
1.456,0.709229,0.40009,-0.089736
1.458,0.708482,0.400192,-0.089736
1.46,0.707735,0.400289,-0.089736
1.462,0.706986,0.400381,-0.089736
1.464,0.706237,0.400468,-0.089736
1.466,0.705488,0.400551,-0.089736
1.468,0.704738,0.400629,-0.089736
1.47,0.703988,0.400702,-0.089736
1.472,0.703237,0.400771,-0.089736
1.474,0.702485,0.400835,-0.089736
1.476,0.701734,0.400894,-0.089736
1.478,0.700982,0.400948,-0.089736
1.48,0.700229,0.400998,-0.089736
1.482,0.699477,0.401043,-0.089736
1.484,0.698724,0.401083,-0.089736
1.486,0.697971,0.401119,-0.089736
1.488,0.697217,0.40115,-0.089736
1.49,0.696464,0.401176,-0.089736
1.492,0.69571,0.401197,-0.089736
1.494,0.694956,0.401214,-0.089736
1.496,0.694203,0.401225,-0.089736
1.498,0.693449,0.401233,-0.089736
1.5,0.692695,0.401235,-0.089736
1.502,0.691941,0.401233,-0.089736
1.504,0.691187,0.401225,-0.089736
1.506,0.690433,0.401214,-0.089736
1.508,0.689679,0.401197,-0.089736
1.51,0.688925,0.401176,-0.089736
1.512,0.688172,0.40115,-0.089736
1.514,0.687418,0.401119,-0.089736
1.516,0.686665,0.401083,-0.089736
1.518,0.685912,0.401043,-0.089736
1.52,0.68516,0.400998,-0.089736
1.522,0.684407,0.400948,-0.089736
1.524,0.683655,0.400894,-0.089736
1.526,0.682904,0.400835,-0.089736
1.528,0.682152,0.400771,-0.089736
1.53,0.681402,0.400702,-0.089736
1.532,0.680651,0.400629,-0.089736
1.534,0.679901,0.400551,-0.089736
1.536,0.679152,0.400468,-0.089736
1.538,0.678403,0.400381,-0.089736
1.54,0.677655,0.400289,-0.089736
1.542,0.676907,0.400192,-0.089736
1.544,0.67616,0.40009,-0.089736
1.546,0.675413,0.399984,-0.089736
1.548,0.674668,0.399873,-0.089736
1.55,0.673922,0.399758,-0.089736
1.552,0.673178,0.399637,-0.089736
1.554,0.672435,0.399512,-0.089736
1.556,0.671692,0.399383,-0.089736
1.558,0.67095,0.399248,-0.089736
1.56,0.670209,0.399109,-0.089736
1.562,0.669469,0.398966,-0.089736
1.564,0.668729,0.398818,-0.089736
1.566,0.667991,0.398665,-0.089736
1.568,0.667254,0.398507,-0.089736
1.57,0.666517,0.398345,-0.089736
1.572,0.665782,0.398178,-0.089736
1.574,0.665048,0.398007,-0.089736
1.576,0.664315,0.397831,-0.089736
1.578,0.663583,0.39765,-0.089736
1.58,0.662852,0.397465,-0.089736
1.582,0.662122,0.397275,-0.089736
1.584,0.661394,0.397081,-0.089736
1.586,0.660666,0.396882,-0.089736
1.588,0.65994,0.396678,-0.089736
1.59,0.659216,0.39647,-0.089736
1.592,0.658492,0.396258,-0.089736
1.594,0.65777,0.39604,-0.089736
1.596,0.65705,0.395819,-0.089736
1.598,0.65633,0.395592,-0.089736
1.6,0.655613,0.395362,-0.089736
1.602,0.654896,0.395126,-0.089736
1.604,0.654181,0.394887,-0.089736
1.606,0.653468,0.394642,-0.089736
1.608,0.652756,0.394394,-0.089736
1.61,0.652046,0.394141,-0.089736
1.612,0.651337,0.393883,-0.089736
1.614,0.65063,0.393621,-0.089736
1.616,0.649925,0.393354,-0.089736
1.618,0.649222,0.393083,-0.089736
1.62,0.64852,0.392808,-0.089736
1.622,0.647819,0.392528,-0.089736
1.624,0.647121,0.392244,-0.089736
1.626,0.646425,0.391956,-0.089736
1.628,0.64573,0.391663,-0.089736
1.63,0.645037,0.391365,-0.089736
1.632,0.644346,0.391064,-0.089736
1.634,0.643657,0.390758,-0.089736
1.636,0.64297,0.390448,-0.089736
1.638,0.642284,0.390133,-0.089736
1.64,0.641601,0.389814,-0.089736
1.642,0.64092,0.389491,-0.089736
1.644,0.640241,0.389164,-0.089736
1.646,0.639564,0.388832,-0.089736
1.648,0.638889,0.388496,-0.089736
1.65,0.638216,0.388156,-0.089736
1.652,0.637545,0.387811,-0.089736
1.654,0.636876,0.387463,-0.089736
1.656,0.63621,0.38711,-0.089736
1.658,0.635546,0.386753,-0.089736
1.66,0.634884,0.386392,-0.089736
1.662,0.634225,0.386026,-0.089736
1.664,0.633567,0.385657,-0.089736
1.666,0.632912,0.385283,-0.089736
1.668,0.63226,0.384906,-0.089736
1.67,0.63161,0.384524,-0.089736
1.672,0.630962,0.384138,-0.089736
1.674,0.630317,0.383748,-0.089736
1.676,0.629674,0.383354,-0.089736
1.678,0.629033,0.382956,-0.089736
1.68,0.628395,0.382554,-0.089736
1.682,0.62776,0.382148,-0.089736
1.684,0.627127,0.381738,-0.089736
1.686,0.626497,0.381324,-0.089736
1.688,0.62587,0.380906,-0.089736
1.69,0.625245,0.380485,-0.089736
1.692,0.624622,0.380059,-0.089736
1.694,0.624003,0.379629,-0.089736
1.696,0.623386,0.379196,-0.089736
1.698,0.622772,0.378758,-0.089736
1.7,0.62216,0.378317,-0.089736
1.702,0.621552,0.377872,-0.089736
1.704,0.620946,0.377423,-0.089736
1.706,0.620343,0.37697,-0.089736
1.708,0.619743,0.376514,-0.089736
1.71,0.619146,0.376054,-0.089736
1.712,0.618551,0.37559,-0.089736
1.714,0.61796,0.375122,-0.089736
1.716,0.617372,0.37465,-0.089736
1.718,0.616786,0.374175,-0.089736
1.72,0.616204,0.373697,-0.089736
1.722,0.615624,0.373214,-0.089736
1.724,0.615048,0.372728,-0.089736
1.726,0.614475,0.372238,-0.089736
1.728,0.613904,0.371745,-0.089736
1.73,0.613337,0.371248,-0.089736
1.732,0.612773,0.370748,-0.089736
1.734,0.612212,0.370244,-0.089736
1.736,0.611655,0.369736,-0.089736
1.738,0.6111,0.369226,-0.089736
1.74,0.610549,0.368711,-0.089736
1.742,0.610001,0.368193,-0.089736
1.744,0.609456,0.367672,-0.089736
1.746,0.608915,0.367147,-0.089736
1.748,0.608377,0.366619,-0.089736
1.75,0.607842,0.366088,-0.089736
1.752,0.60731,0.365553,-0.089736
1.754,0.606782,0.365015,-0.089736
1.756,0.606258,0.364473,-0.089736
1.758,0.605736,0.363929,-0.089736
1.76,0.605218,0.363381,-0.089736
1.762,0.604704,0.362829,-0.089736
1.764,0.604193,0.362275,-0.089736
1.766,0.603686,0.361717,-0.089736
1.768,0.603182,0.361156,-0.089736
1.77,0.602681,0.360592,-0.089736
1.772,0.602184,0.360025,-0.089736
1.774,0.601691,0.359455,-0.089736
1.776,0.601201,0.358882,-0.089736
1.778,0.600715,0.358305,-0.089736
1.78,0.600233,0.357726,-0.089736
1.782,0.599754,0.357143,-0.089736
1.784,0.599279,0.356558,-0.089736
1.786,0.598808,0.355969,-0.089736
1.788,0.59834,0.355378,-0.089736
1.79,0.597876,0.354784,-0.089736
1.792,0.597416,0.354187,-0.089736
1.794,0.596959,0.353586,-0.089736
1.796,0.596507,0.352984,-0.089736
1.798,0.596058,0.352378,-0.089736
1.8,0.595613,0.351769,-0.089736
1.802,0.595171,0.351158,-0.089736
1.804,0.594734,0.350544,-0.089736
1.806,0.5943,0.349927,-0.089736
1.808,0.593871,0.349307,-0.089736
1.81,0.593445,0.348685,-0.089736
1.812,0.593023,0.34806,-0.089736
1.814,0.592605,0.347432,-0.089736
1.816,0.592191,0.346802,-0.089736
1.818,0.591781,0.346169,-0.089736
1.82,0.591375,0.345534,-0.089736
1.822,0.590973,0.344896,-0.089736
1.824,0.590575,0.344256,-0.089736
1.826,0.590181,0.343613,-0.089736
1.828,0.589791,0.342968,-0.089736
1.83,0.589406,0.34232,-0.089736
1.832,0.589024,0.34167,-0.089736
1.834,0.588646,0.341017,-0.089736
1.836,0.588273,0.340362,-0.089736
1.838,0.587903,0.339705,-0.089736
1.84,0.587538,0.339045,-0.089736
1.842,0.587177,0.338384,-0.089736
1.844,0.58682,0.337719,-0.089736
1.846,0.586467,0.337053,-0.089736
1.848,0.586118,0.336385,-0.089736
1.85,0.585774,0.335714,-0.089736
1.852,0.585434,0.335041,-0.089736
1.854,0.585098,0.334366,-0.089736
1.856,0.584766,0.333689,-0.089736
1.858,0.584439,0.33301,-0.089736
1.86,0.584115,0.332328,-0.089736
1.862,0.583796,0.331645,-0.089736
1.864,0.583482,0.33096,-0.089736
1.866,0.583172,0.330273,-0.089736
1.868,0.582866,0.329584,-0.089736
1.87,0.582564,0.328893,-0.089736
1.872,0.582267,0.3282,-0.089736
1.874,0.581974,0.327505,-0.089736
1.876,0.581685,0.326808,-0.089736
1.878,0.581401,0.32611,-0.089736
1.88,0.581121,0.32541,-0.089736
1.882,0.580846,0.324708,-0.089736
1.884,0.580575,0.324004,-0.089736
1.886,0.580309,0.323299,-0.089736
1.888,0.580047,0.322592,-0.089736
1.89,0.579789,0.321883,-0.089736
1.892,0.579536,0.321173,-0.089736
1.894,0.579287,0.320461,-0.089736
1.896,0.579043,0.319748,-0.089736
1.898,0.578803,0.319033,-0.089736
1.9,0.578568,0.318317,-0.089736
1.902,0.578337,0.317599,-0.089736
1.904,0.578111,0.31688,-0.089736
1.906,0.577889,0.316159,-0.089736
1.908,0.577672,0.315437,-0.089736
1.91,0.577459,0.314714,-0.089736
1.912,0.577251,0.313989,-0.089736
1.914,0.577048,0.313263,-0.089736
1.916,0.576849,0.312536,-0.089736
1.918,0.576654,0.311807,-0.089736
1.92,0.576465,0.311078,-0.089736
1.922,0.576279,0.310347,-0.089736
1.924,0.576099,0.309615,-0.089736
1.926,0.575923,0.308882,-0.089736
1.928,0.575751,0.308147,-0.089736
1.93,0.575585,0.307412,-0.089736
1.932,0.575422,0.306676,-0.089736
1.934,0.575265,0.305938,-0.089736
1.936,0.575112,0.3052,-0.089736
1.938,0.574964,0.304461,-0.089736
1.94,0.57482,0.303721,-0.089736
1.942,0.574681,0.30298,-0.089736
1.944,0.574547,0.302238,-0.089736
1.946,0.574417,0.301495,-0.089736
1.948,0.574292,0.300751,-0.089736
1.95,0.574172,0.300007,-0.089736
1.952,0.574056,0.299262,-0.089736
1.954,0.573945,0.298516,-0.089736
1.956,0.573839,0.29777,-0.089736
1.958,0.573738,0.297023,-0.089736
1.96,0.573641,0.296275,-0.089736
1.962,0.573549,0.295527,-0.089736
1.964,0.573461,0.294778,-0.089736
1.966,0.573378,0.294028,-0.089736
1.968,0.5733,0.293278,-0.089736
1.97,0.573227,0.292528,-0.089736
1.972,0.573159,0.291777,-0.089736
1.974,0.573095,0.291026,-0.089736
1.976,0.573036,0.290274,-0.089736
1.978,0.572981,0.289522,-0.089736
1.98,0.572931,0.28877,-0.089736
1.982,0.572886,0.288017,-0.089736
1.984,0.572846,0.287264,-0.089736
1.986,0.572811,0.286511,-0.089736
1.988,0.57278,0.285758,-0.089736
1.99,0.572754,0.285004,-0.089736
1.992,0.572732,0.284251,-0.089736
1.994,0.572716,0.283497,-0.089736
1.996,0.572704,0.282743,-0.089736
1.998,0.572697,0.281989,-0.089736
2,0.572695,0.281235,-0.089736
