3.183,0.064,0.064,0.845
3.200,0.064,0.064,0.844
3.217,0.064,0.064,0.842
3.233,0.065,0.065,0.841
3.250,0.065,0.065,0.840
3.267,0.065,0.065,0.838
3.283,0.066,0.066,0.837
3.300,0.066,0.066,0.836
3.317,0.066,0.066,0.834
3.333,0.067,0.067,0.833
3.350,0.067,0.067,0.832
3.367,0.067,0.067,0.830
3.383,0.068,0.068,0.829
3.400,0.068,0.068,0.828
3.417,0.068,0.068,0.826
3.433,0.069,0.069,0.825
3.450,0.069,0.069,0.824
3.467,0.069,0.069,0.822
3.483,0.070,0.070,0.821
3.500,0.070,0.070,0.820
3.517,0.070,0.070,0.818
3.533,0.071,0.071,0.817
3.550,0.071,0.071,0.816
3.567,0.071,0.071,0.814
3.583,0.072,0.072,0.813
3.600,0.072,0.072,0.812
3.617,0.072,0.072,0.810
3.633,0.073,0.073,0.809
3.650,0.073,0.073,0.808
3.667,0.073,0.073,0.806
3.683,0.074,0.074,0.805
3.700,0.074,0.074,0.804
3.717,0.074,0.074,0.802
3.733,0.075,0.075,0.801
3.750,0.075,0.075,0.799
3.767,0.075,0.075,0.798
3.783,0.076,0.076,0.797
3.800,0.076,0.076,0.795
3.817,0.076,0.076,0.794
3.833,0.077,0.077,0.793
3.850,0.077,0.077,0.791
3.867,0.077,0.077,0.790
3.883,0.078,0.078,0.789
3.900,0.078,0.078,0.787
3.917,0.078,0.078,0.786
3.933,0.079,0.079,0.785
3.950,0.079,0.079,0.783
3.967,0.079,0.079,0.782
3.983,0.080,0.080,0.781
4.000,0.080,0.080,0.779
4.017,0.080,0.080,0.778
4.033,0.081,0.081,0.777
4.050,0.081,0.081,0.775
4.067,0.081,0.081,0.774
4.083,0.082,0.082,0.773
4.100,0.082,0.082,0.771
4.117,0.082,0.082,0.770
4.133,0.083,0.083,0.769
4.150,0.083,0.083,0.767
4.167,0.083,0.083,0.766
4.183,0.084,0.084,0.765
4.200,0.084,0.084,0.763
4.217,0.084,0.084,0.762
4.233,0.085,0.085,0.761
4.250,0.085,0.085,0.759
4.267,0.085,0.085,0.758
4.283,0.086,0.086,0.757
4.300,0.086,0.086,0.755
4.317,0.086,0.086,0.754
4.333,0.087,0.087,0.753
4.350,0.087,0.087,0.751
4.367,0.087,0.087,0.750
4.383,0.088,0.088,0.749
4.400,0.088,0.088,0.747
4.417,0.088,0.088,0.746
4.433,0.089,0.089,0.745
4.450,0.089,0.089,0.743
4.467,0.089,0.089,0.742
4.483,0.090,0.090,0.741
4.500,0.090,0.090,0.739
4.517,0.090,0.090,0.738
4.533,0.091,0.091,0.737
4.550,0.091,0.091,0.735
4.567,0.091,0.091,0.734
4.583,0.092,0.092,0.733
4.600,0.092,0.092,0.731
4.617,0.092,0.092,0.730
4.633,0.093,0.093,0.729
4.650,0.093,0.093,0.727
4.667,0.093,0.093,0.726
4.683,0.094,0.094,0.725
4.700,0.094,0.094,0.723
4.717,0.094,0.094,0.722
4.733,0.095,0.095,0.721
4.750,0.095,0.095,0.719
4.767,0.095,0.095,0.718
4.783,0.096,0.096,0.717
4.800,0.096,0.096,0.715
4.817,0.096,0.096,0.714
4.833,0.097,0.097,0.713
4.850,0.097,0.097,0.711
4.867,0.097,0.097,0.710
4.883,0.098,0.098,0.709
4.900,0.098,0.098,0.707
4.917,0.098,0.098,0.706
4.933,0.099,0.099,0.705
4.950,0.099,0.099,0.703
4.967,0.099,0.099,0.702
4.983,0.100,0.100,0.701
5.000,0.100,0.100,0.699
5.017,0.101,0.101,0.698
5.033,0.101,0.101,0.697
5.050,0.101,0.101,0.695
5.067,0.102,0.102,0.694
5.083,0.102,0.102,0.693
5.100,0.102,0.102,0.691
5.117,0.103,0.103,0.690
5.133,0.103,0.103,0.689
5.150,0.103,0.103,0.687
5.167,0.104,0.104,0.686
5.183,0.104,0.104,0.685
5.200,0.104,0.104,0.683
5.217,0.105,0.105,0.682
5.233,0.105,0.105,0.681
5.250,0.105,0.105,0.679
5.267,0.106,0.106,0.678
5.283,0.106,0.106,0.677
5.300,0.106,0.106,0.675
5.317,0.107,0.107,0.674
5.333,0.107,0.107,0.673
5.350,0.107,0.107,0.671
5.367,0.108,0.108,0.670
5.383,0.108,0.108,0.669
5.400,0.108,0.108,0.667
5.417,0.109,0.109,0.666
5.433,0.109,0.109,0.665
5.450,0.109,0.109,0.663
5.467,0.110,0.110,0.662
5.483,0.110,0.110,0.661
5.500,0.110,0.110,0.659
5.517,0.111,0.111,0.658
5.533,0.111,0.111,0.657
5.550,0.111,0.111,0.655
5.567,0.112,0.112,0.654
5.583,0.112,0.112,0.653
5.600,0.112,0.112,0.651
5.617,0.113,0.113,0.650
5.633,0.113,0.113,0.649
5.650,0.113,0.113,0.647
5.667,0.114,0.114,0.646
5.683,0.114,0.114,0.645
5.700,0.114,0.114,0.643
5.717,0.115,0.115,0.642
5.733,0.115,0.115,0.641
5.750,0.115,0.115,0.639
5.767,0.116,0.116,0.638
5.783,0.116,0.116,0.637
5.800,0.116,0.116,0.635
5.817,0.117,0.117,0.634
5.833,0.117,0.117,0.633
5.850,0.117,0.117,0.631
5.867,0.118,0.118,0.630
5.883,0.118,0.118,0.629
5.900,0.118,0.118,0.627
5.917,0.119,0.119,0.626
5.933,0.119,0.119,0.625
5.950,0.119,0.119,0.623
5.967,0.120,0.120,0.622
5.983,0.120,0.120,0.621
6.000,0.120,0.120,0.619
6.017,0.121,0.121,0.618
6.033,0.121,0.121,0.617
6.050,0.121,0.121,0.615
6.067,0.122,0.122,0.614
6.083,0.122,0.122,0.613
6.100,0.122,0.122,0.611
6.117,0.123,0.123,0.610
6.133,0.123,0.123,0.609
6.150,0.123,0.123,0.607
6.167,0.124,0.124,0.606
6.183,0.124,0.124,0.605
6.200,0.124,0.124,0.603
6.217,0.125,0.125,0.602
6.233,0.125,0.125,0.601
6.250,0.125,0.125,0.599
6.267,0.126,0.126,0.598
6.283,0.126,0.126,0.596
6.300,0.126,0.126,0.595
6.317,0.127,0.127,0.594
6.333,0.127,0.127,0.592
6.350,0.127,0.127,0.591
6.367,0.128,0.128,0.590
6.383,0.128,0.128,0.588
6.400,0.128,0.128,0.587
6.417,0.129,0.129,0.586
6.433,0.129,0.129,0.584
6.450,0.129,0.129,0.583
6.467,0.130,0.130,0.582
6.483,0.130,0.130,0.580
6.500,0.130,0.130,0.579
6.517,0.131,0.131,0.578
6.533,0.131,0.131,0.576
6.550,0.131,0.131,0.575
6.567,0.132,0.132,0.574
6.583,0.132,0.132,0.572
6.600,0.132,0.132,0.571
6.617,0.133,0.133,0.570
6.633,0.133,0.133,0.568
6.650,0.133,0.133,0.567
6.667,0.134,0.134,0.566
6.683,0.134,0.134,0.564
6.700,0.134,0.134,0.563
6.717,0.135,0.135,0.562
6.733,0.135,0.135,0.560
6.750,0.135,0.135,0.559
6.767,0.136,0.136,0.558
6.783,0.136,0.136,0.556
6.800,0.136,0.136,0.555
6.817,0.137,0.137,0.554
6.833,0.137,0.137,0.552
6.850,0.137,0.137,0.551
6.867,0.138,0.138,0.550
6.883,0.138,0.138,0.548
6.900,0.138,0.138,0.547
6.917,0.139,0.139,0.546
6.933,0.139,0.139,0.544
6.950,0.139,0.139,0.543
6.967,0.140,0.140,0.542
6.983,0.140,0.140,0.540
7.000,0.140,0.140,0.539
7.017,0.141,0.141,0.538
7.033,0.141,0.141,0.536
7.050,0.141,0.141,0.535
7.067,0.142,0.142,0.534
7.083,0.142,0.142,0.532
7.100,0.142,0.142,0.531
7.117,0.143,0.143,0.530
7.133,0.143,0.143,0.528
7.150,0.143,0.143,0.527
7.167,0.144,0.144,0.526
7.183,0.144,0.144,0.524
7.200,0.144,0.144,0.523
7.217,0.145,0.145,0.522
7.233,0.145,0.145,0.520
7.250,0.145,0.145,0.519
7.267,0.146,0.146,0.518
7.283,0.146,0.146,0.516
7.300,0.146,0.146,0.515
7.317,0.147,0.147,0.514
7.333,0.147,0.147,0.512
7.350,0.147,0.147,0.511
7.367,0.148,0.148,0.510
7.383,0.148,0.148,0.508
7.400,0.148,0.148,0.507
7.417,0.149,0.149,0.506
7.433,0.149,0.149,0.504
7.450,0.149,0.149,0.503
7.467,0.150,0.150,0.502
7.483,0.150,0.150,0.500
7.500,0.150,0.150,0.499
7.517,0.151,0.151,0.498
7.533,0.151,0.151,0.496
7.550,0.151,0.151,0.495
7.567,0.152,0.152,0.494
7.583,0.152,0.152,0.492
7.600,0.152,0.152,0.491
7.617,0.153,0.153,0.490
7.633,0.153,0.153,0.488
7.650,0.153,0.153,0.487
7.667,0.154,0.154,0.486
7.683,0.154,0.154,0.484
7.700,0.154,0.154,0.483
7.717,0.155,0.155,0.482
7.733,0.155,0.155,0.480
7.750,0.155,0.155,0.479
7.767,0.156,0.156,0.478
7.783,0.156,0.156,0.476
7.800,0.156,0.156,0.475
7.817,0.157,0.157,0.474
7.833,0.157,0.157,0.472
7.850,0.157,0.157,0.471
7.867,0.158,0.158,0.470
7.883,0.158,0.158,0.468
7.900,0.158,0.158,0.467
7.917,0.159,0.159,0.466
7.933,0.159,0.159,0.464
7.950,0.159,0.159,0.463
7.967,0.160,0.160,0.462
7.983,0.160,0.160,0.460
8.000,0.160,0.160,0.459
8.017,0.161,0.161,0.458
8.033,0.161,0.161,0.456
8.050,0.161,0.161,0.455
8.067,0.162,0.162,0.454
8.083,0.162,0.162,0.452
8.100,0.162,0.162,0.451
8.117,0.163,0.163,0.450
8.133,0.163,0.163,0.448
8.150,0.163,0.163,0.447
8.167,0.164,0.164,0.446
8.183,0.164,0.164,0.444
8.200,0.164,0.164,0.443
8.217,0.165,0.165,0.442
8.233,0.165,0.165,0.440
8.250,0.165,0.165,0.439
8.267,0.166,0.166,0.438
8.283,0.166,0.166,0.436
8.300,0.166,0.166,0.435
8.317,0.167,0.167,0.434
8.333,0.167,0.167,0.432
8.350,0.167,0.167,0.431
8.367,0.168,0.168,0.430
8.383,0.168,0.168,0.428
8.400,0.168,0.168,0.427
8.417,0.169,0.169,0.426
8.433,0.169,0.169,0.424
8.450,0.169,0.169,0.423
8.467,0.170,0.170,0.422
8.483,0.170,0.170,0.420
8.500,0.170,0.170,0.419
8.517,0.171,0.171,0.418
8.533,0.171,0.171,0.416
8.550,0.171,0.171,0.415
8.567,0.172,0.172,0.414
8.583,0.172,0.172,0.412
8.600,0.172,0.172,0.411
8.617,0.173,0.173,0.410
8.633,0.173,0.173,0.408
8.650,0.173,0.173,0.407
8.667,0.174,0.174,0.406
8.683,0.174,0.174,0.404
8.700,0.174,0.174,0.403
8.717,0.175,0.175,0.402
8.733,0.175,0.175,0.400
8.750,0.175,0.175,0.399
8.767,0.176,0.176,0.397
8.783,0.176,0.176,0.396
8.800,0.176,0.176,0.395
8.817,0.177,0.177,0.393
8.833,0.177,0.177,0.392
8.850,0.177,0.177,0.391
8.867,0.178,0.178,0.389
8.883,0.178,0.178,0.388
8.900,0.178,0.178,0.387
8.917,0.179,0.179,0.385
8.933,0.179,0.179,0.384
8.950,0.179,0.179,0.383
8.967,0.180,0.180,0.381
8.983,0.180,0.180,0.380
9.000,0.180,0.180,0.379
9.017,0.181,0.181,0.377
9.033,0.181,0.181,0.376
9.050,0.181,0.181,0.375
9.067,0.182,0.182,0.373
9.083,0.182,0.182,0.372
9.100,0.182,0.182,0.371
9.117,0.183,0.183,0.369
9.133,0.183,0.183,0.368
9.150,0.183,0.183,0.367
9.167,0.184,0.184,0.365
9.183,0.184,0.184,0.364
9.200,0.184,0.184,0.363
9.217,0.185,0.185,0.361
9.233,0.185,0.185,0.360
9.250,0.185,0.185,0.359
9.267,0.186,0.186,0.357
9.283,0.186,0.186,0.356
9.300,0.186,0.186,0.355
9.317,0.187,0.187,0.353
9.333,0.187,0.187,0.352
9.350,0.187,0.187,0.351
9.367,0.188,0.188,0.349
9.383,0.188,0.188,0.348
9.400,0.188,0.188,0.347
9.417,0.189,0.189,0.345
9.433,0.189,0.189,0.344
9.450,0.189,0.189,0.343
9.467,0.190,0.190,0.341
9.483,0.190,0.190,0.340
9.500,0.190,0.190,0.339
9.517,0.191,0.191,0.337
9.533,0.191,0.191,0.336
9.550,0.191,0.191,0.335
9.567,0.192,0.192,0.333
9.583,0.192,0.192,0.332
9.600,0.192,0.192,0.331
9.617,0.193,0.193,0.329
9.633,0.193,0.193,0.328
9.650,0.193,0.193,0.327
9.667,0.194,0.194,0.325
9.683,0.194,0.194,0.324
9.700,0.194,0.194,0.323
9.717,0.195,0.195,0.321
9.733,0.195,0.195,0.320
9.750,0.195,0.195,0.319
9.767,0.196,0.196,0.317
9.783,0.196,0.196,0.316
9.800,0.196,0.196,0.315
9.817,0.197,0.197,0.313
9.833,0.197,0.197,0.312
9.850,0.197,0.197,0.311
9.867,0.198,0.198,0.309
9.883,0.198,0.198,0.308
9.900,0.198,0.198,0.307
9.917,0.199,0.199,0.305
9.933,0.199,0.199,0.304
9.950,0.199,0.199,0.303
9.967,0.200,0.200,0.301
9.983,0.200,0.200,0.300
