time,pos_x,pos_y,pos_z,joint_pos_1,joint_pos_2,joint_pos_3
0.97700,0.41148,0.04085,0.69159,0.09896,0.05979,1.55640
0.97800,0.41165,0.04091,0.69114,0.09905,0.06029,1.55702
0.97900,0.41183,0.04096,0.69069,0.09913,0.06079,1.55764
0.98000,0.41200,0.04101,0.69024,0.09921,0.06129,1.55826
0.98100,0.41217,0.04106,0.68979,0.09929,0.06179,1.55889
0.98200,0.41234,0.04111,0.68935,0.09936,0.06228,1.55951
0.98300,0.41251,0.04115,0.68890,0.09943,0.06277,1.56014
0.98400,0.41268,0.04120,0.68845,0.09950,0.06326,1.56076
0.98500,0.41285,0.04124,0.68801,0.09956,0.06374,1.56139
0.98600,0.41302,0.04128,0.68756,0.09961,0.06423,1.56201
0.98700,0.41318,0.04132,0.68712,0.09967,0.06471,1.56264
0.98800,0.41334,0.04135,0.68668,0.09972,0.06518,1.56326
0.98900,0.41351,0.04139,0.68624,0.09976,0.06566,1.56389
0.99000,0.41367,0.04142,0.68580,0.09980,0.06613,1.56452
0.99100,0.41383,0.04145,0.68536,0.09984,0.06660,1.56514
0.99200,0.41398,0.04148,0.68492,0.09987,0.06707,1.56577
0.99300,0.41414,0.04151,0.68448,0.09990,0.06753,1.56640
0.99400,0.41430,0.04154,0.68404,0.09993,0.06800,1.56703
0.99500,0.41445,0.04156,0.68361,0.09995,0.06845,1.56766
0.99600,0.41460,0.04159,0.68317,0.09997,0.06891,1.56828
0.99700,0.41475,0.04161,0.68274,0.09998,0.06937,1.56891
0.99800,0.41490,0.04163,0.68231,0.09999,0.06982,1.56954
0.99900,0.41505,0.04164,0.68188,0.10000,0.07026,1.57017
